"id","group","expLabels","condition","order","set","gender","age","race","engNative","ole","parentEd","trial_type","trial_index","image1","image2","sound1","sound2","sound","correct","selected_image","response_location","accuracy","firstPres","secondPres","thirdPres"
"188","adults","Exp3","Massed",2,1,"M",19,NA,"Yes","no",NA,"test",5,"picture2.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture4.jpg","right",1,4,5,7
"188","adults","Exp3","Massed",2,1,"M",19,NA,"Yes","no",NA,"test",6,"picture7.jpg","picture5.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","left",1,10,11,12
"188","adults","Exp3","Massed",2,1,"M",19,NA,"Yes","no",NA,"test",7,"picture3.jpg","picture1.jpg",NA,NA,"word3.aiff","picture3.jpg","picture3.jpg","left",1,2,3,6
"188","adults","Exp3","Massed",2,1,"M",19,NA,"Yes","no",NA,"test",8,"picture6.jpg","picture8.jpg",NA,NA,"word8.aiff","picture8.jpg","picture8.jpg","right",1,8,9,12
"189","adults","Exp3","Unstructured",3,1,"F",18,NA,"Yes","no",NA,"training",1,"picture2.jpg","picture8.jpg","word2.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"189","adults","Exp3","Unstructured",3,1,"F",18,NA,"Yes","no",NA,"training",2,"picture4.jpg","picture5.jpg","word5.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"189","adults","Exp3","Unstructured",3,1,"F",18,NA,"Yes","no",NA,"training",3,"picture1.jpg","picture7.jpg","word1.aiff","word7.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"189","adults","Exp3","Unstructured",3,1,"F",18,NA,"Yes","no",NA,"training",4,"picture6.jpg","picture3.jpg","word3.aiff","word6.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"189","adults","Exp3","Unstructured",3,1,"F",18,NA,"Yes","no",NA,"training",5,"picture7.jpg","picture2.jpg","word7.aiff","word2.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"189","adults","Exp3","Unstructured",3,1,"F",18,NA,"Yes","no",NA,"training",6,"picture5.jpg","picture3.jpg","word3.aiff","word5.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"189","adults","Exp3","Unstructured",3,1,"F",18,NA,"Yes","no",NA,"training",7,"picture6.jpg","picture1.jpg","word6.aiff","word1.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"189","adults","Exp3","Unstructured",3,1,"F",18,NA,"Yes","no",NA,"training",8,"picture4.jpg","picture8.jpg","word8.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"189","adults","Exp3","Unstructured",3,1,"F",18,NA,"Yes","no",NA,"training",9,"picture6.jpg","picture7.jpg","word6.aiff","word7.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"189","adults","Exp3","Unstructured",3,1,"F",18,NA,"Yes","no",NA,"training",10,"picture5.jpg","picture2.jpg","word2.aiff","word5.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"189","adults","Exp3","Unstructured",3,1,"F",18,NA,"Yes","no",NA,"training",11,"picture4.jpg","picture3.jpg","word3.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"189","adults","Exp3","Unstructured",3,1,"F",18,NA,"Yes","no",NA,"training",12,"picture1.jpg","picture8.jpg","word8.aiff","word1.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"189","adults","Exp3","Unstructured",3,1,"F",18,NA,"Yes","no",NA,"test",1,"picture2.jpg","picture5.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","left",1,1,5,10
"189","adults","Exp3","Unstructured",3,1,"F",18,NA,"Yes","no",NA,"test",2,"picture6.jpg","picture7.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","right",1,3,5,9
"189","adults","Exp3","Unstructured",3,1,"F",18,NA,"Yes","no",NA,"test",3,"picture5.jpg","picture3.jpg",NA,NA,"word5.aiff","picture5.jpg","picture3.jpg","right",0,2,6,10
"189","adults","Exp3","Unstructured",3,1,"F",18,NA,"Yes","no",NA,"test",4,"picture8.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture8.jpg","left",0,2,8,11
"189","adults","Exp3","Unstructured",3,1,"F",18,NA,"Yes","no",NA,"test",5,"picture4.jpg","picture3.jpg",NA,NA,"word3.aiff","picture3.jpg","picture4.jpg","left",0,4,6,11
"189","adults","Exp3","Unstructured",3,1,"F",18,NA,"Yes","no",NA,"test",6,"picture1.jpg","picture6.jpg",NA,NA,"word6.aiff","picture6.jpg","picture6.jpg","right",1,4,7,9
"189","adults","Exp3","Unstructured",3,1,"F",18,NA,"Yes","no",NA,"test",7,"picture8.jpg","picture2.jpg",NA,NA,"word8.aiff","picture8.jpg","picture2.jpg","right",0,1,8,12
"189","adults","Exp3","Unstructured",3,1,"F",18,NA,"Yes","no",NA,"test",8,"picture1.jpg","picture7.jpg",NA,NA,"word1.aiff","picture1.jpg","picture1.jpg","left",1,3,7,12
"190","adults","Exp3","Interleaved",1,2,"F",19,NA,"Yes","no",NA,"training",1,"picture1.jpg","picture2.jpg","word1.aiff","word2.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"190","adults","Exp3","Interleaved",1,2,"F",19,NA,"Yes","no",NA,"training",2,"picture3.jpg","picture4.jpg","word4.aiff","word3.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"190","adults","Exp3","Interleaved",1,2,"F",19,NA,"Yes","no",NA,"training",3,"picture6.jpg","picture5.jpg","word6.aiff","word5.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"190","adults","Exp3","Interleaved",1,2,"F",19,NA,"Yes","no",NA,"training",4,"picture7.jpg","picture8.jpg","word7.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"190","adults","Exp3","Interleaved",1,2,"F",19,NA,"Yes","no",NA,"training",5,"picture3.jpg","picture1.jpg","word3.aiff","word1.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"190","adults","Exp3","Interleaved",1,2,"F",19,NA,"Yes","no",NA,"training",6,"picture4.jpg","picture2.jpg","word2.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"190","adults","Exp3","Interleaved",1,2,"F",19,NA,"Yes","no",NA,"training",7,"picture7.jpg","picture5.jpg","word5.aiff","word7.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"190","adults","Exp3","Interleaved",1,2,"F",19,NA,"Yes","no",NA,"training",8,"picture8.jpg","picture6.jpg","word6.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"190","adults","Exp3","Interleaved",1,2,"F",19,NA,"Yes","no",NA,"training",9,"picture4.jpg","picture1.jpg","word1.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"190","adults","Exp3","Interleaved",1,2,"F",19,NA,"Yes","no",NA,"training",10,"picture2.jpg","picture3.jpg","word2.aiff","word3.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"190","adults","Exp3","Interleaved",1,2,"F",19,NA,"Yes","no",NA,"training",11,"picture8.jpg","picture5.jpg","word5.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"190","adults","Exp3","Interleaved",1,2,"F",19,NA,"Yes","no",NA,"training",12,"picture6.jpg","picture7.jpg","word6.aiff","word7.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"190","adults","Exp3","Interleaved",1,2,"F",19,NA,"Yes","no",NA,"test",1,"picture1.jpg","picture4.jpg",NA,NA,"word1.aiff","picture1.jpg","picture1.jpg","left",1,1,5,9
"190","adults","Exp3","Interleaved",1,2,"F",19,NA,"Yes","no",NA,"test",2,"picture3.jpg","picture2.jpg",NA,NA,"word2.aiff","picture2.jpg","picture3.jpg","left",0,1,6,10
"190","adults","Exp3","Interleaved",1,2,"F",19,NA,"Yes","no",NA,"test",3,"picture5.jpg","picture8.jpg",NA,NA,"word5.aiff","picture5.jpg","picture5.jpg","left",1,3,7,11
"190","adults","Exp3","Interleaved",1,2,"F",19,NA,"Yes","no",NA,"test",4,"picture8.jpg","picture6.jpg",NA,NA,"word8.aiff","picture8.jpg","picture6.jpg","right",0,4,8,11
"190","adults","Exp3","Interleaved",1,2,"F",19,NA,"Yes","no",NA,"test",5,"picture7.jpg","picture6.jpg",NA,NA,"word6.aiff","picture6.jpg","picture7.jpg","left",0,3,8,12
"190","adults","Exp3","Interleaved",1,2,"F",19,NA,"Yes","no",NA,"test",6,"picture4.jpg","picture2.jpg",NA,NA,"word4.aiff","picture4.jpg","picture2.jpg","right",0,2,6,9
"190","adults","Exp3","Interleaved",1,2,"F",19,NA,"Yes","no",NA,"test",7,"picture5.jpg","picture7.jpg",NA,NA,"word7.aiff","picture7.jpg","picture5.jpg","left",0,4,7,12
"190","adults","Exp3","Interleaved",1,2,"F",19,NA,"Yes","no",NA,"test",8,"picture1.jpg","picture3.jpg",NA,NA,"word3.aiff","picture3.jpg","picture3.jpg","right",1,2,5,10
"191","adults","Exp3","Massed",2,2,"M",18,NA,"Yes","no",NA,"training",1,"picture1.jpg","picture2.jpg","word1.aiff","word2.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"191","adults","Exp3","Massed",2,2,"M",18,NA,"Yes","no",NA,"training",2,"picture2.jpg","picture3.jpg","word3.aiff","word2.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"191","adults","Exp3","Massed",2,2,"M",18,NA,"Yes","no",NA,"training",3,"picture3.jpg","picture1.jpg","word1.aiff","word3.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"191","adults","Exp3","Massed",2,2,"M",18,NA,"Yes","no",NA,"training",4,"picture2.jpg","picture4.jpg","word2.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"191","adults","Exp3","Massed",2,2,"M",18,NA,"Yes","no",NA,"training",5,"picture4.jpg","picture1.jpg","word4.aiff","word1.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"191","adults","Exp3","Massed",2,2,"M",18,NA,"Yes","no",NA,"training",6,"picture3.jpg","picture5.jpg","word5.aiff","word3.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"191","adults","Exp3","Massed",2,2,"M",18,NA,"Yes","no",NA,"training",7,"picture4.jpg","picture6.jpg","word6.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"191","adults","Exp3","Massed",2,2,"M",18,NA,"Yes","no",NA,"training",8,"picture5.jpg","picture8.jpg","word5.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"191","adults","Exp3","Massed",2,2,"M",18,NA,"Yes","no",NA,"training",9,"picture8.jpg","picture6.jpg","word8.aiff","word6.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"191","adults","Exp3","Massed",2,2,"M",18,NA,"Yes","no",NA,"training",10,"picture7.jpg","picture5.jpg","word5.aiff","word7.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"191","adults","Exp3","Massed",2,2,"M",18,NA,"Yes","no",NA,"training",11,"picture6.jpg","picture7.jpg","word6.aiff","word7.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"191","adults","Exp3","Massed",2,2,"M",18,NA,"Yes","no",NA,"training",12,"picture7.jpg","picture8.jpg","word8.aiff","word7.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"191","adults","Exp3","Massed",2,2,"M",18,NA,"Yes","no",NA,"test",1,"picture4.jpg","picture1.jpg",NA,NA,"word1.aiff","picture1.jpg","picture1.jpg","right",1,1,3,5
"191","adults","Exp3","Massed",2,2,"M",18,NA,"Yes","no",NA,"test",2,"picture2.jpg","picture3.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","left",1,1,2,4
"191","adults","Exp3","Massed",2,2,"M",18,NA,"Yes","no",NA,"test",3,"picture2.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture4.jpg","right",1,4,5,7
"191","adults","Exp3","Massed",2,2,"M",18,NA,"Yes","no",NA,"test",4,"picture7.jpg","picture5.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","left",1,10,11,12
"191","adults","Exp3","Massed",2,2,"M",18,NA,"Yes","no",NA,"test",5,"picture6.jpg","picture7.jpg",NA,NA,"word6.aiff","picture6.jpg","picture6.jpg","left",1,7,9,11
"191","adults","Exp3","Massed",2,2,"M",18,NA,"Yes","no",NA,"test",6,"picture6.jpg","picture8.jpg",NA,NA,"word8.aiff","picture8.jpg","picture8.jpg","right",1,8,9,12
"191","adults","Exp3","Massed",2,2,"M",18,NA,"Yes","no",NA,"test",7,"picture8.jpg","picture5.jpg",NA,NA,"word5.aiff","picture5.jpg","picture5.jpg","right",1,6,8,10
"191","adults","Exp3","Massed",2,2,"M",18,NA,"Yes","no",NA,"test",8,"picture3.jpg","picture1.jpg",NA,NA,"word3.aiff","picture3.jpg","picture3.jpg","left",1,2,3,6
"192","adults","Exp3","Unstructured",3,1,"M",19,NA,"Yes","yes",NA,"training",1,"picture2.jpg","picture8.jpg","word2.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"192","adults","Exp3","Unstructured",3,1,"M",19,NA,"Yes","yes",NA,"training",2,"picture4.jpg","picture5.jpg","word5.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"192","adults","Exp3","Unstructured",3,1,"M",19,NA,"Yes","yes",NA,"training",3,"picture1.jpg","picture7.jpg","word1.aiff","word7.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"192","adults","Exp3","Unstructured",3,1,"M",19,NA,"Yes","yes",NA,"training",4,"picture6.jpg","picture3.jpg","word3.aiff","word6.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"192","adults","Exp3","Unstructured",3,1,"M",19,NA,"Yes","yes",NA,"training",5,"picture7.jpg","picture2.jpg","word7.aiff","word2.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"192","adults","Exp3","Unstructured",3,1,"M",19,NA,"Yes","yes",NA,"training",6,"picture5.jpg","picture3.jpg","word3.aiff","word5.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"192","adults","Exp3","Unstructured",3,1,"M",19,NA,"Yes","yes",NA,"training",7,"picture6.jpg","picture1.jpg","word6.aiff","word1.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"192","adults","Exp3","Unstructured",3,1,"M",19,NA,"Yes","yes",NA,"training",8,"picture4.jpg","picture8.jpg","word8.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"192","adults","Exp3","Unstructured",3,1,"M",19,NA,"Yes","yes",NA,"training",9,"picture6.jpg","picture7.jpg","word6.aiff","word7.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"192","adults","Exp3","Unstructured",3,1,"M",19,NA,"Yes","yes",NA,"training",10,"picture5.jpg","picture2.jpg","word2.aiff","word5.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"192","adults","Exp3","Unstructured",3,1,"M",19,NA,"Yes","yes",NA,"training",11,"picture4.jpg","picture3.jpg","word3.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"192","adults","Exp3","Unstructured",3,1,"M",19,NA,"Yes","yes",NA,"training",12,"picture1.jpg","picture8.jpg","word8.aiff","word1.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"192","adults","Exp3","Unstructured",3,1,"M",19,NA,"Yes","yes",NA,"test",1,"picture5.jpg","picture3.jpg",NA,NA,"word5.aiff","picture5.jpg","picture3.jpg","right",0,2,6,10
"192","adults","Exp3","Unstructured",3,1,"M",19,NA,"Yes","yes",NA,"test",2,"picture1.jpg","picture6.jpg",NA,NA,"word6.aiff","picture6.jpg","picture1.jpg","left",0,4,7,9
"192","adults","Exp3","Unstructured",3,1,"M",19,NA,"Yes","yes",NA,"test",3,"picture2.jpg","picture5.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","left",1,1,5,10
"192","adults","Exp3","Unstructured",3,1,"M",19,NA,"Yes","yes",NA,"test",4,"picture6.jpg","picture7.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","right",1,3,5,9
"192","adults","Exp3","Unstructured",3,1,"M",19,NA,"Yes","yes",NA,"test",5,"picture4.jpg","picture3.jpg",NA,NA,"word3.aiff","picture3.jpg","picture4.jpg","left",0,4,6,11
"192","adults","Exp3","Unstructured",3,1,"M",19,NA,"Yes","yes",NA,"test",6,"picture1.jpg","picture7.jpg",NA,NA,"word1.aiff","picture1.jpg","picture1.jpg","left",1,3,7,12
"192","adults","Exp3","Unstructured",3,1,"M",19,NA,"Yes","yes",NA,"test",7,"picture8.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture8.jpg","left",0,2,8,11
"192","adults","Exp3","Unstructured",3,1,"M",19,NA,"Yes","yes",NA,"test",8,"picture8.jpg","picture2.jpg",NA,NA,"word8.aiff","picture8.jpg","picture8.jpg","left",1,1,8,12
"193","adults","Exp3","Interleaved",1,1,"F",19,NA,"Yes","no",NA,"training",1,"picture1.jpg","picture2.jpg","word1.aiff","word2.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"193","adults","Exp3","Interleaved",1,1,"F",19,NA,"Yes","no",NA,"training",2,"picture3.jpg","picture4.jpg","word4.aiff","word3.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"193","adults","Exp3","Interleaved",1,1,"F",19,NA,"Yes","no",NA,"training",3,"picture6.jpg","picture5.jpg","word6.aiff","word5.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"193","adults","Exp3","Interleaved",1,1,"F",19,NA,"Yes","no",NA,"training",4,"picture7.jpg","picture8.jpg","word7.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"193","adults","Exp3","Interleaved",1,1,"F",19,NA,"Yes","no",NA,"training",5,"picture3.jpg","picture1.jpg","word3.aiff","word1.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"193","adults","Exp3","Interleaved",1,1,"F",19,NA,"Yes","no",NA,"training",6,"picture4.jpg","picture2.jpg","word2.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"193","adults","Exp3","Interleaved",1,1,"F",19,NA,"Yes","no",NA,"training",7,"picture7.jpg","picture5.jpg","word5.aiff","word7.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"193","adults","Exp3","Interleaved",1,1,"F",19,NA,"Yes","no",NA,"training",8,"picture8.jpg","picture6.jpg","word6.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"193","adults","Exp3","Interleaved",1,1,"F",19,NA,"Yes","no",NA,"training",9,"picture4.jpg","picture1.jpg","word1.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"193","adults","Exp3","Interleaved",1,1,"F",19,NA,"Yes","no",NA,"training",10,"picture2.jpg","picture3.jpg","word2.aiff","word3.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"193","adults","Exp3","Interleaved",1,1,"F",19,NA,"Yes","no",NA,"training",11,"picture8.jpg","picture5.jpg","word5.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"193","adults","Exp3","Interleaved",1,1,"F",19,NA,"Yes","no",NA,"training",12,"picture6.jpg","picture7.jpg","word6.aiff","word7.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"193","adults","Exp3","Interleaved",1,1,"F",19,NA,"Yes","no",NA,"test",1,"picture8.jpg","picture6.jpg",NA,NA,"word8.aiff","picture8.jpg","picture6.jpg","right",0,4,8,11
"193","adults","Exp3","Interleaved",1,1,"F",19,NA,"Yes","no",NA,"test",2,"picture5.jpg","picture8.jpg",NA,NA,"word5.aiff","picture5.jpg","picture8.jpg","right",0,3,7,11
"193","adults","Exp3","Interleaved",1,1,"F",19,NA,"Yes","no",NA,"test",3,"picture1.jpg","picture3.jpg",NA,NA,"word3.aiff","picture3.jpg","picture3.jpg","right",1,2,5,10
"193","adults","Exp3","Interleaved",1,1,"F",19,NA,"Yes","no",NA,"test",4,"picture4.jpg","picture2.jpg",NA,NA,"word4.aiff","picture4.jpg","picture4.jpg","left",1,2,6,9
"193","adults","Exp3","Interleaved",1,1,"F",19,NA,"Yes","no",NA,"test",5,"picture7.jpg","picture6.jpg",NA,NA,"word6.aiff","picture6.jpg","picture7.jpg","left",0,3,8,12
"193","adults","Exp3","Interleaved",1,1,"F",19,NA,"Yes","no",NA,"test",6,"picture1.jpg","picture4.jpg",NA,NA,"word1.aiff","picture1.jpg","picture1.jpg","left",1,1,5,9
"193","adults","Exp3","Interleaved",1,1,"F",19,NA,"Yes","no",NA,"test",7,"picture5.jpg","picture7.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","right",1,4,7,12
"193","adults","Exp3","Interleaved",1,1,"F",19,NA,"Yes","no",NA,"test",8,"picture3.jpg","picture2.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","right",1,1,6,10
"194","adults","Exp3","Massed",2,2,"M",19,NA,"Yes","no",NA,"training",1,"picture1.jpg","picture2.jpg","word1.aiff","word2.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"194","adults","Exp3","Massed",2,2,"M",19,NA,"Yes","no",NA,"training",2,"picture2.jpg","picture3.jpg","word3.aiff","word2.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"194","adults","Exp3","Massed",2,2,"M",19,NA,"Yes","no",NA,"training",3,"picture3.jpg","picture1.jpg","word1.aiff","word3.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"194","adults","Exp3","Massed",2,2,"M",19,NA,"Yes","no",NA,"training",4,"picture2.jpg","picture4.jpg","word2.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"194","adults","Exp3","Massed",2,2,"M",19,NA,"Yes","no",NA,"training",5,"picture4.jpg","picture1.jpg","word4.aiff","word1.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"194","adults","Exp3","Massed",2,2,"M",19,NA,"Yes","no",NA,"training",6,"picture3.jpg","picture5.jpg","word5.aiff","word3.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"194","adults","Exp3","Massed",2,2,"M",19,NA,"Yes","no",NA,"training",7,"picture4.jpg","picture6.jpg","word6.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"194","adults","Exp3","Massed",2,2,"M",19,NA,"Yes","no",NA,"training",8,"picture5.jpg","picture8.jpg","word5.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"194","adults","Exp3","Massed",2,2,"M",19,NA,"Yes","no",NA,"training",9,"picture8.jpg","picture6.jpg","word8.aiff","word6.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"194","adults","Exp3","Massed",2,2,"M",19,NA,"Yes","no",NA,"training",10,"picture7.jpg","picture5.jpg","word5.aiff","word7.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"194","adults","Exp3","Massed",2,2,"M",19,NA,"Yes","no",NA,"training",11,"picture6.jpg","picture7.jpg","word6.aiff","word7.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"194","adults","Exp3","Massed",2,2,"M",19,NA,"Yes","no",NA,"training",12,"picture7.jpg","picture8.jpg","word8.aiff","word7.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"194","adults","Exp3","Massed",2,2,"M",19,NA,"Yes","no",NA,"test",1,"picture7.jpg","picture5.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","left",1,10,11,12
"194","adults","Exp3","Massed",2,2,"M",19,NA,"Yes","no",NA,"test",2,"picture2.jpg","picture3.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","left",1,1,2,4
"194","adults","Exp3","Massed",2,2,"M",19,NA,"Yes","no",NA,"test",3,"picture3.jpg","picture1.jpg",NA,NA,"word3.aiff","picture3.jpg","picture3.jpg","left",1,2,3,6
"194","adults","Exp3","Massed",2,2,"M",19,NA,"Yes","no",NA,"test",4,"picture2.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture4.jpg","right",1,4,5,7
"194","adults","Exp3","Massed",2,2,"M",19,NA,"Yes","no",NA,"test",5,"picture8.jpg","picture5.jpg",NA,NA,"word5.aiff","picture5.jpg","picture5.jpg","right",1,6,8,10
"194","adults","Exp3","Massed",2,2,"M",19,NA,"Yes","no",NA,"test",6,"picture6.jpg","picture7.jpg",NA,NA,"word6.aiff","picture6.jpg","picture6.jpg","left",1,7,9,11
"194","adults","Exp3","Massed",2,2,"M",19,NA,"Yes","no",NA,"test",7,"picture4.jpg","picture1.jpg",NA,NA,"word1.aiff","picture1.jpg","picture1.jpg","right",1,1,3,5
"194","adults","Exp3","Massed",2,2,"M",19,NA,"Yes","no",NA,"test",8,"picture6.jpg","picture8.jpg",NA,NA,"word8.aiff","picture8.jpg","picture8.jpg","right",1,8,9,12
"195","adults","Exp3","Unstructured",3,2,"M",18,NA,"Yes","no",NA,"training",1,"picture2.jpg","picture8.jpg","word2.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"195","adults","Exp3","Unstructured",3,2,"M",18,NA,"Yes","no",NA,"training",2,"picture4.jpg","picture5.jpg","word5.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"195","adults","Exp3","Unstructured",3,2,"M",18,NA,"Yes","no",NA,"training",3,"picture1.jpg","picture7.jpg","word1.aiff","word7.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"195","adults","Exp3","Unstructured",3,2,"M",18,NA,"Yes","no",NA,"training",4,"picture6.jpg","picture3.jpg","word3.aiff","word6.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"195","adults","Exp3","Unstructured",3,2,"M",18,NA,"Yes","no",NA,"training",5,"picture7.jpg","picture2.jpg","word7.aiff","word2.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"195","adults","Exp3","Unstructured",3,2,"M",18,NA,"Yes","no",NA,"training",6,"picture5.jpg","picture3.jpg","word3.aiff","word5.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"195","adults","Exp3","Unstructured",3,2,"M",18,NA,"Yes","no",NA,"training",7,"picture6.jpg","picture1.jpg","word6.aiff","word1.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"195","adults","Exp3","Unstructured",3,2,"M",18,NA,"Yes","no",NA,"training",8,"picture4.jpg","picture8.jpg","word8.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"195","adults","Exp3","Unstructured",3,2,"M",18,NA,"Yes","no",NA,"training",9,"picture6.jpg","picture7.jpg","word6.aiff","word7.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"195","adults","Exp3","Unstructured",3,2,"M",18,NA,"Yes","no",NA,"training",10,"picture5.jpg","picture2.jpg","word2.aiff","word5.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"195","adults","Exp3","Unstructured",3,2,"M",18,NA,"Yes","no",NA,"training",11,"picture4.jpg","picture3.jpg","word3.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"195","adults","Exp3","Unstructured",3,2,"M",18,NA,"Yes","no",NA,"training",12,"picture1.jpg","picture8.jpg","word8.aiff","word1.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"195","adults","Exp3","Unstructured",3,2,"M",18,NA,"Yes","no",NA,"test",1,"picture5.jpg","picture3.jpg",NA,NA,"word5.aiff","picture5.jpg","picture5.jpg","left",1,2,6,10
"195","adults","Exp3","Unstructured",3,2,"M",18,NA,"Yes","no",NA,"test",2,"picture6.jpg","picture7.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","right",1,3,5,9
"195","adults","Exp3","Unstructured",3,2,"M",18,NA,"Yes","no",NA,"test",3,"picture1.jpg","picture7.jpg",NA,NA,"word1.aiff","picture1.jpg","picture1.jpg","left",1,3,7,12
